chunk_id,document_name,page_number,content,source
2020_census_methodology.pdf_p172_c1052,2020_census_methodology.pdf,172,"MEDIUM Mitigation Strategies include the following: • Under direction of SEI Chief Architect, con- duct scalability assessment with the Technical Integrator team. • Provide accurate demand models to the systems to ensure proper system of systems design. 6.12 TECHNOLOGICAL INNOVATIONS SURFACING AFTER DESIGN IS FINALIZED Technological innovations inevitably surface, but the 2020 Census Program must move forward toward building the operational design, which will be finalized and put into production for the 2018 End-to-End Census Test. IF technological innovations surface after the design for the 2020 Census has been finalized, THEN development and testing life-cycle phases must be compressed if","2020_census_methodology.pdf, Page 172"
2020_census_methodology.pdf_p172_c1053,2020_census_methodology.pdf,172,"after the design for the 2020 Census has been finalized, THEN development and testing life-cycle phases must be compressed if the innovations are adopted, resulting in less time to mature innova- tions in census methodologies and systems. Probability 2 (Not likely) Impact 4 (Substantial impact) Exposure level MEDIUM Mitigation Strategies include the following: • Design and build versatile operations and systems. • Keep team members and management aware of evolving technological innovations. • Devote dedicated resources to track and com- municate innovations. • Dedicate funds to incorporate innovations into the design. • Bring new technological innovations to the Portfolio Management","2020_census_methodology.pdf, Page 172"
2020_census_methodology.pdf_p172_c1054,2020_census_methodology.pdf,172,municate innovations. • Dedicate funds to incorporate innovations into the design. • Bring new technological innovations to the Portfolio Management Governance Board. • Reach out to data-collection institutions for knowledge-sharing.,"2020_census_methodology.pdf, Page 172"
2020_census_methodology.pdf_p173_c1055,2020_census_methodology.pdf,173,"U.S. Census Bureau 2020 Census Operational Plan—Version 3.0 167 7. Quality Analysis As the Census Bureau continues to evaluate the 2020 Census operational design, an analysis of the impact on the quality of the census results is required to ensure that innovations designed to reduce cost do not have an unacceptable impact on quality. This section describes the processes and analysis performed to date on the quality impacts of the four key innovation areas: Reengineering Address Canvassing, Optimizing Self-Response (OSR), Utilizing Administrative Records and Third- Party Data, and Reengineering Field Operations. The analysis focused on impacts of innovations. For example,","2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1056,2020_census_methodology.pdf,173,"Utilizing Administrative Records and Third- Party Data, and Reengineering Field Operations. The analysis focused on impacts of innovations. For example, the analysis related to administrative records and third-party data focuses on the impact of these innovations on Nonresponse Followup (NRFU), as that operation is where the innovations are expected to provide the greatest cost savings. The Census Bureau analyzed all major frame devel- opment and enumeration operations in the 2020 Census design. This section is organized as follows with support- ing operations for the analysis: • Quality Impacts for Reengineering Address Canvassing º Address Canvassing (ADC) º Local Update of","2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1057,2020_census_methodology.pdf,173,ing operations for the analysis: • Quality Impacts for Reengineering Address Canvassing º Address Canvassing (ADC) º Local Update of Census Addresses (LUCA) º Geographic Programs (GEOP) • Quality Impacts for Optimizing Self-Response (OSR) º Paper Data Capture (paper as a response mode) (PDC) º Internet Self-Response (ISR) º Non-ID Processing (NID) º Census Questionnaire Assistance (CQA) • Quality Impacts of Utilizing Administrative Records and Third-Party Data º Nonresponse Followup (NRFU) • Quality Impacts of Reengineering Field Operations º Update Leave (UL) º Update Enumerate (UE) º Group Quarters (GQ) º Nonresponse Followup (NRFU) This release expands prior analysis in,"2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1058,2020_census_methodology.pdf,173,Leave (UL) º Update Enumerate (UE) º Group Quarters (GQ) º Nonresponse Followup (NRFU) This release expands prior analysis in version 2.0 of the 2020 Census Operational Plan by includ- ing analysis of the Master Address File Coverage Study (MAFCS) results and 2017 Census Test data; additional analysis of the 2016 Census Test data; expected impacts of ungeocoded resolution operations; modifications in the In-Office Address Canvassing (IOAC) Operation; incorporating the new UL Operation; changes to the scope of the UE Operation; improved downstream impacts and integration across operations; and analyzing the Coverage Improvement suboperation. This analysis produces two major outputs:,"2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1059,2020_census_methodology.pdf,173,"Operation; improved downstream impacts and integration across operations; and analyzing the Coverage Improvement suboperation. This analysis produces two major outputs: esti- mated housing-unit coverage error and person-level coverage error. Reengineering Address Canvassing studies only housing-unit coverage. Enumeration includes integration of both subsections—one for housing units (HUs) and one for people. As was done in the 2010 Census enumeration, final quality metrics for people are divided into three major parts: estimated correct enumerations, estimated erroneous enumerations, and estimated omissions. Although all of these estimates for both HUs and people in 2016 are reported at the national level, lower levels of geography","2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1060,2020_census_methodology.pdf,173,"of these estimates for both HUs and people in 2016 are reported at the national level, lower levels of geography may be analyzed in upcoming years before 2020. This quality analysis leverages data from the 2010 Census Coverage Measurement Survey (CCM), 2010 Census, census tests from the 2020 Census Research and Testing Program conducted from 2012 through 2016, and the American Community Survey (ACS) to produce specific parameters. A parameter is a measure of X or Y or Z. For example, one parameter for an operation could be an esti- mated workload, and another parameter could be the number of","2020_census_methodology.pdf, Page 173"
2020_census_methodology.pdf_p173_c1061,2020_census_methodology.pdf,173,"example, one parameter for an operation could be an esti- mated workload, and another parameter could be the number of estimated errors it will produce of a given kind. In some cases, expert judgment was used when data were not available. Expert judg- ment varies from team to team, but in general, the experts for each parameter were asked to predict a value of the parameter for the 2020 Census as accurately as possible. Typically, a parameter is based on data but then adjusted based on expert judgment to account for deficiencies in the data. An example is provided below","2020_census_methodology.pdf, Page 173"
