county_fips,county_name,pct_no_broadband,state_abbr
13089,"DeKalb County, Georgia",10.4,GA
13097,"Douglas County, Georgia",10.7,GA
13103,"Effingham County, Georgia",11.9,GA
13111,"Fannin County, Georgia",39.9,GA
13119,"Franklin County, Georgia",51.4,GA
13125,"Glascock County, Georgia",35.2,GA
13133,"Greene County, Georgia",37.1,GA
13141,"Hancock County, Georgia",40.8,GA
13147,"Hart County, Georgia",23.2,GA
13155,"Irwin County, Georgia",43.0,GA
13161,"Jeff Davis County, Georgia",36.5,GA
13169,"Jones County, Georgia",15.8,GA
13175,"Laurens County, Georgia",29.2,GA
13183,"Long County, Georgia",21.9,GA
13189,"McDuffie County, Georgia",29.3,GA
13197,"Marion County, Georgia",47.8,GA
13205,"Mitchell County, Georgia",53.0,GA
13051,"Chatham County, Georgia",17.0,GA
13163,"Jefferson County, Georgia",36.7,GA
13063,"Clayton County, Georgia",21.0,GA
13185,"Lowndes County, Georgia",38.3,GA
05001,"Arkansas County, Arkansas",38.4,AR
05003,"Ashley County, Arkansas",50.4,AR
05005,"Baxter County, Arkansas",24.0,AR
05007,"Benton County, Arkansas",6.9,AR
05009,"Boone County, Arkansas",14.8,AR
05011,"Bradley County, Arkansas",54.9,AR
05013,"Calhoun County, Arkansas",44.7,AR
05015,"Carroll County, Arkansas",49.0,AR
05017,"Chicot County, Arkansas",44.5,AR
05019,"Clark County, Arkansas",25.6,AR
05021,"Clay County, Arkansas",35.8,AR
05023,"Cleburne County, Arkansas",38.1,AR
05025,"Cleveland County, Arkansas",44.4,AR
05027,"Columbia County, Arkansas",47.8,AR
05029,"Conway County, Arkansas",26.4,AR
05031,"Craighead County, Arkansas",10.5,AR
05033,"Crawford County, Arkansas",32.0,AR
05035,"Crittenden County, Arkansas",27.6,AR
05037,"Cross County, Arkansas",38.7,AR
05047,"Franklin County, Arkansas",42.2,AR
05041,"Desha County, Arkansas",43.6,AR
05043,"Drew County, Arkansas",44.5,AR
05045,"Faulkner County, Arkansas",3.6,AR
05049,"Fulton County, Arkansas",52.4,AR
05051,"Garland County, Arkansas",39.1,AR
05053,"Grant County, Arkansas",33.7,AR
05055,"Greene County, Arkansas",25.4,AR
05057,"Hempstead County, Arkansas",47.7,AR
05059,"Hot Spring County, Arkansas",21.7,AR
05061,"Howard County, Arkansas",36.4,AR
05063,"Independence County, Arkansas",28.1,AR
05065,"Izard County, Arkansas",41.0,AR
05067,"Jackson County, Arkansas",49.2,AR
05069,"Jefferson County, Arkansas",37.4,AR
05071,"Johnson County, Arkansas",45.5,AR
05073,"Lafayette County, Arkansas",48.4,AR
05075,"Lawrence County, Arkansas",25.2,AR
05077,"Lee County, Arkansas",51.6,AR
05079,"Lincoln County, Arkansas",36.8,AR
05081,"Little River County, Arkansas",53.0,AR
05083,"Logan County, Arkansas",41.8,AR
05085,"Lonoke County, Arkansas",12.0,AR
05087,"Madison County, Arkansas",38.3,AR
05089,"Marion County, Arkansas",42.0,AR
05091,"Miller County, Arkansas",28.4,AR
05093,"Mississippi County, Arkansas",44.5,AR
05095,"Monroe County, Arkansas",48.8,AR
05097,"Montgomery County, Arkansas",38.2,AR
05099,"Nevada County, Arkansas",48.9,AR
05101,"Newton County, Arkansas",42.1,AR
05103,"Ouachita County, Arkansas",48.9,AR
05105,"Perry County, Arkansas",42.8,AR
05107,"Phillips County, Arkansas",35.2,AR
05109,"Pike County, Arkansas",50.7,AR
05111,"Poinsett County, Arkansas",46.9,AR
05113,"Polk County, Arkansas",36.6,AR
05115,"Pope County, Arkansas",20.0,AR
05117,"Prairie County, Arkansas",47.3,AR
05039,"Dallas County, Arkansas",41.5,AR
05119,"Pulaski County, Arkansas",24.8,AR
05121,"Randolph County, Arkansas",38.8,AR
05123,"St. Francis County, Arkansas",49.9,AR
05125,"Saline County, Arkansas",21.1,AR
05127,"Scott County, Arkansas",41.3,AR
05129,"Searcy County, Arkansas",38.0,AR
05131,"Sebastian County, Arkansas",16.9,AR
05133,"Sevier County, Arkansas",37.9,AR
05135,"Sharp County, Arkansas",52.3,AR
05137,"Stone County, Arkansas",37.3,AR
05139,"Union County, Arkansas",54.4,AR
05141,"Van Buren County, Arkansas",43.1,AR
05143,"Washington County, Arkansas",9.2,AR
05145,"White County, Arkansas",20.1,AR
05147,"Woodruff County, Arkansas",44.0,AR
05149,"Yell County, Arkansas",51.7,AR
12001,"Alachua County, Florida",4.5,FL
12003,"Baker County, Florida",44.0,FL
12005,"Bay County, Florida",39.4,FL
12007,"Bradford County, Florida",36.9,FL
12009,"Brevard County, Florida",5.6,FL
12011,"Broward County, Florida",24.7,FL
12013,"Calhoun County, Florida",43.4,FL
12015,"Charlotte County, Florida",30.9,FL
12017,"Citrus County, Florida",23.3,FL
12019,"Clay County, Florida",7.5,FL
12021,"Collier County, Florida",27.0,FL
12023,"Columbia County, Florida",39.0,FL
12027,"DeSoto County, Florida",54.4,FL
12029,"Dixie County, Florida",57.9,FL
12031,"Duval County, Florida",3.2,FL
12033,"Escambia County, Florida",22.2,FL
12035,"Flagler County, Florida",3.2,FL
12037,"Franklin County, Florida",52.9,FL
12039,"Gadsden County, Florida",30.0,FL
12041,"Gilchrist County, Florida",37.4,FL
12043,"Glades County, Florida",61.7,FL
12045,"Gulf County, Florida",48.0,FL
12047,"Hamilton County, Florida",44.1,FL
12049,"Hardee County, Florida",43.2,FL
12051,"Hendry County, Florida",27.0,FL
12053,"Hernando County, Florida",18.1,FL
12055,"Highlands County, Florida",45.5,FL
12057,"Hillsborough County, Florida",12.2,FL
12071,"Lee County, Florida",11.7,FL
12065,"Jefferson County, Florida",23.5,FL
12067,"Lafayette County, Florida",43.6,FL
12069,"Lake County, Florida",12.7,FL
12073,"Leon County, Florida",18.9,FL
12075,"Levy County, Florida",45.9,FL
12077,"Liberty County, Florida",42.6,FL
12079,"Madison County, Florida",51.9,FL
12081,"Manatee County, Florida",33.8,FL
12083,"Marion County, Florida",16.6,FL
12085,"Martin County, Florida",14.2,FL
12086,"Miami-Dade County, Florida",19.3,FL
12087,"Monroe County, Florida",38.5,FL
12089,"Nassau County, Florida",22.9,FL
12091,"Okaloosa County, Florida",24.9,FL
12093,"Okeechobee County, Florida",51.1,FL
12095,"Orange County, Florida",4.2,FL
12097,"Osceola County, Florida",19.7,FL
12099,"Palm Beach County, Florida",19.2,FL
12101,"Pasco County, Florida",16.2,FL
12103,"Pinellas County, Florida",17.4,FL
12105,"Polk County, Florida",21.3,FL
12107,"Putnam County, Florida",53.5,FL
12109,"St. Johns County, Florida",4.2,FL
12111,"St. Lucie County, Florida",16.7,FL
12113,"Santa Rosa County, Florida",10.0,FL
12115,"Sarasota County, Florida",10.5,FL
12117,"Seminole County, Florida",6.5,FL
12119,"Sumter County, Florida",8.0,FL
12121,"Suwannee County, Florida",39.5,FL
12123,"Taylor County, Florida",44.1,FL
12125,"Union County, Florida",42.6,FL
12127,"Volusia County, Florida",12.9,FL
12129,"Wakulla County, Florida",17.0,FL
12131,"Walton County, Florida",37.5,FL
12133,"Washington County, Florida",54.4,FL
08001,"Adams County, Colorado",14.0,CO
08003,"Alamosa County, Colorado",28.3,CO
12059,"Holmes County, Florida",51.4,FL
12061,"Indian River County, Florida",20.6,FL
12063,"Jackson County, Florida",49.8,FL
08005,"Arapahoe County, Colorado",3.1,CO
08007,"Archuleta County, Colorado",27.5,CO
08009,"Baca County, Colorado",39.5,CO
08011,"Bent County, Colorado",40.7,CO
08013,"Boulder County, Colorado",13.6,CO
08014,"Broomfield County, Colorado",6.2,CO
08015,"Chaffee County, Colorado",22.6,CO
08017,"Cheyenne County, Colorado",50.9,CO
08019,"Clear Creek County, Colorado",16.2,CO
08021,"Conejos County, Colorado",39.8,CO
08023,"Costilla County, Colorado",53.0,CO
08025,"Crowley County, Colorado",43.3,CO
08027,"Custer County, Colorado",35.3,CO
08029,"Delta County, Colorado",23.1,CO
08031,"Denver County, Colorado",7.5,CO
08033,"Dolores County, Colorado",51.3,CO
08035,"Douglas County, Colorado",12.8,CO
08037,"Eagle County, Colorado",47.0,CO
08039,"Elbert County, Colorado",7.0,CO
08041,"El Paso County, Colorado",14.5,CO
08043,"Fremont County, Colorado",39.9,CO
08045,"Garfield County, Colorado",5.9,CO
08047,"Gilpin County, Colorado",39.5,CO
08049,"Grand County, Colorado",38.9,CO
08051,"Gunnison County, Colorado",32.9,CO
08053,"Hinsdale County, Colorado",51.6,CO
08055,"Huerfano County, Colorado",51.0,CO
08057,"Jackson County, Colorado",46.6,CO
08059,"Jefferson County, Colorado",4.5,CO
08061,"Kiowa County, Colorado",47.7,CO
08063,"Kit Carson County, Colorado",39.5,CO
08065,"Lake County, Colorado",23.5,CO
08067,"La Plata County, Colorado",23.6,CO
08069,"Larimer County, Colorado",9.2,CO
08071,"Las Animas County, Colorado",43.7,CO
08073,"Lincoln County, Colorado",37.0,CO
08075,"Logan County, Colorado",36.0,CO
08077,"Mesa County, Colorado",9.1,CO
08079,"Mineral County, Colorado",47.6,CO
08081,"Moffat County, Colorado",21.8,CO
08083,"Montezuma County, Colorado",22.6,CO
08085,"Montrose County, Colorado",19.4,CO
08093,"Park County, Colorado",40.2,CO
08087,"Morgan County, Colorado",18.3,CO
08089,"Otero County, Colorado",39.0,CO
08091,"Ouray County, Colorado",24.1,CO
08095,"Phillips County, Colorado",21.9,CO
08097,"Pitkin County, Colorado",28.7,CO
08099,"Prowers County, Colorado",32.6,CO
08101,"Pueblo County, Colorado",31.9,CO
08103,"Rio Blanco County, Colorado",20.6,CO
08105,"Rio Grande County, Colorado",49.2,CO
08107,"Routt County, Colorado",38.4,CO
08109,"Saguache County, Colorado",36.6,CO
08111,"San Juan County, Colorado",42.6,CO
08113,"San Miguel County, Colorado",49.8,CO
08115,"Sedgwick County, Colorado",37.6,CO
08117,"Summit County, Colorado",44.1,CO
08119,"Teller County, Colorado",19.5,CO
08121,"Washington County, Colorado",42.2,CO
08123,"Weld County, Colorado",5.9,CO
08125,"Yuma County, Colorado",53.0,CO
10003,"New Castle County, Delaware",6.6,DE
10005,"Sussex County, Delaware",30.7,DE
10001,"Kent County, Delaware",13.7,DE
01001,"Autauga County, Alabama",12.4,AL
01003,"Baldwin County, Alabama",35.7,AL
01005,"Barbour County, Alabama",35.4,AL
01007,"Bibb County, Alabama",48.2,AL
01009,"Blount County, Alabama",25.5,AL
01011,"Bullock County, Alabama",53.7,AL
01013,"Butler County, Alabama",47.5,AL
01015,"Calhoun County, Alabama",32.8,AL
01017,"Chambers County, Alabama",31.6,AL
01019,"Cherokee County, Alabama",37.1,AL
01021,"Chilton County, Alabama",29.2,AL
01023,"Choctaw County, Alabama",46.9,AL
01025,"Clarke County, Alabama",37.1,AL
01027,"Clay County, Alabama",40.6,AL
01029,"Cleburne County, Alabama",52.9,AL
01031,"Coffee County, Alabama",11.4,AL
01033,"Colbert County, Alabama",29.9,AL
01035,"Conecuh County, Alabama",42.2,AL
01037,"Coosa County, Alabama",51.8,AL
01039,"Covington County, Alabama",42.8,AL
01041,"Crenshaw County, Alabama",44.8,AL
01043,"Cullman County, Alabama",20.4,AL
01045,"Dale County, Alabama",21.5,AL
01047,"Dallas County, Alabama",54.2,AL
01049,"DeKalb County, Alabama",36.5,AL
01051,"Elmore County, Alabama",11.2,AL
01053,"Escambia County, Alabama",27.5,AL
01055,"Etowah County, Alabama",26.3,AL
01057,"Fayette County, Alabama",53.2,AL
01059,"Franklin County, Alabama",51.2,AL
01061,"Geneva County, Alabama",38.6,AL
01063,"Greene County, Alabama",35.2,AL
01065,"Hale County, Alabama",38.6,AL
01067,"Henry County, Alabama",31.3,AL
01069,"Houston County, Alabama",32.1,AL
01071,"Jackson County, Alabama",20.6,AL
01073,"Jefferson County, Alabama",24.6,AL
01075,"Lamar County, Alabama",54.9,AL
01077,"Lauderdale County, Alabama",29.7,AL
01079,"Lawrence County, Alabama",47.3,AL
01081,"Lee County, Alabama",18.2,AL
01083,"Limestone County, Alabama",12.4,AL
01085,"Lowndes County, Alabama",49.8,AL
01087,"Macon County, Alabama",53.5,AL
01089,"Madison County, Alabama",5.3,AL
01091,"Marengo County, Alabama",35.6,AL
01093,"Marion County, Alabama",35.5,AL
01095,"Marshall County, Alabama",17.7,AL
01097,"Mobile County, Alabama",12.3,AL
01099,"Monroe County, Alabama",52.3,AL
01101,"Montgomery County, Alabama",11.7,AL
01103,"Morgan County, Alabama",13.3,AL
01105,"Perry County, Alabama",41.6,AL
01107,"Pickens County, Alabama",39.4,AL
01109,"Pike County, Alabama",49.6,AL
01111,"Randolph County, Alabama",53.8,AL
01113,"Russell County, Alabama",25.4,AL
01115,"St. Clair County, Alabama",17.2,AL
01117,"Shelby County, Alabama",14.4,AL
01119,"Sumter County, Alabama",42.0,AL
01121,"Talladega County, Alabama",46.0,AL
01123,"Tallapoosa County, Alabama",25.9,AL
01125,"Tuscaloosa County, Alabama",21.2,AL
29035,"Carter County, Missouri",44.9,MO
29029,"Camden County, Missouri",45.3,MO
29031,"Cape Girardeau County, Missouri",7.8,MO
29033,"Carroll County, Missouri",23.9,MO
29037,"Cass County, Missouri",5.1,MO
29039,"Cedar County, Missouri",48.7,MO
29041,"Chariton County, Missouri",52.7,MO
29043,"Christian County, Missouri",6.4,MO
29045,"Clark County, Missouri",27.9,MO
29047,"Clay County, Missouri",10.0,MO
29049,"Clinton County, Missouri",21.5,MO
29051,"Cole County, Missouri",6.7,MO
29053,"Cooper County, Missouri",21.9,MO
29055,"Crawford County, Missouri",54.1,MO
29057,"Dade County, Missouri",44.8,MO
29059,"Dallas County, Missouri",52.7,MO
29061,"Daviess County, Missouri",28.5,MO
29063,"DeKalb County, Missouri",34.9,MO
29065,"Dent County, Missouri",51.3,MO
29069,"Dunklin County, Missouri",47.5,MO
29071,"Franklin County, Missouri",19.1,MO
29073,"Gasconade County, Missouri",28.6,MO
29077,"Greene County, Missouri",9.8,MO
29079,"Grundy County, Missouri",42.5,MO
29083,"Henry County, Missouri",32.7,MO
29085,"Hickory County, Missouri",36.3,MO
29087,"Holt County, Missouri",38.3,MO
29091,"Howell County, Missouri",20.7,MO
29093,"Iron County, Missouri",45.2,MO
29099,"Jefferson County, Missouri",10.0,MO
29101,"Johnson County, Missouri",14.4,MO
29105,"Laclede County, Missouri",36.5,MO
29107,"Lafayette County, Missouri",19.7,MO
29111,"Lewis County, Missouri",39.3,MO
29117,"Livingston County, Missouri",27.0,MO
29119,"McDonald County, Missouri",35.6,MO
29123,"Madison County, Missouri",23.6,MO
29125,"Maries County, Missouri",41.5,MO
29129,"Mercer County, Missouri",50.8,MO
29131,"Miller County, Missouri",42.2,MO
29133,"Mississippi County, Missouri",36.5,MO
29137,"Monroe County, Missouri",48.1,MO
29139,"Montgomery County, Missouri",42.4,MO
29143,"New Madrid County, Missouri",50.6,MO
29145,"Newton County, Missouri",22.4,MO
29149,"Oregon County, Missouri",41.4,MO
29151,"Osage County, Missouri",20.2,MO
29153,"Ozark County, Missouri",41.6,MO
29157,"Perry County, Missouri",29.3,MO
29159,"Pettis County, Missouri",21.9,MO
29161,"Phelps County, Missouri",23.5,MO
29165,"Platte County, Missouri",9.7,MO
29167,"Polk County, Missouri",27.7,MO
29171,"Putnam County, Missouri",47.0,MO
29173,"Ralls County, Missouri",17.9,MO
29177,"Ray County, Missouri",11.5,MO
29179,"Reynolds County, Missouri",40.6,MO
29181,"Ripley County, Missouri",47.2,MO
29185,"St. Clair County, Missouri",52.7,MO
01131,"Wilcox County, Alabama",52.2,AL
01133,"Winston County, Alabama",36.5,AL
04003,"Cochise County, Arizona",37.9,AZ
04005,"Coconino County, Arizona",28.4,AZ
04007,"Gila County, Arizona",50.1,AZ
04009,"Graham County, Arizona",26.4,AZ
04011,"Greenlee County, Arizona",41.4,AZ
04012,"La Paz County, Arizona",38.9,AZ
04013,"Maricopa County, Arizona",12.6,AZ
04015,"Mohave County, Arizona",30.0,AZ
04017,"Navajo County, Arizona",70.7,AZ
04019,"Pima County, Arizona",16.3,AZ
04021,"Pinal County, Arizona",11.9,AZ
04023,"Santa Cruz County, Arizona",23.4,AZ
04025,"Yavapai County, Arizona",14.9,AZ
04027,"Yuma County, Arizona",27.7,AZ
04001,"Apache County, Arizona",57.9,AZ
11001,"District of Columbia, District of Columbia",6.4,DC
17001,"Adams County, Illinois",19.7,IL
17003,"Alexander County, Illinois",52.1,IL
17005,"Bond County, Illinois",39.8,IL
17007,"Boone County, Illinois",13.9,IL
17009,"Brown County, Illinois",25.7,IL
17011,"Bureau County, Illinois",36.8,IL
17015,"Carroll County, Illinois",28.1,IL
17017,"Cass County, Illinois",23.4,IL
17021,"Christian County, Illinois",38.4,IL
17023,"Clark County, Illinois",20.8,IL
17025,"Clay County, Illinois",10.7,IL
01127,"Walker County, Alabama",36.4,AL
01129,"Washington County, Alabama",36.9,AL
17027,"Clinton County, Illinois",12.6,IL
17029,"Coles County, Illinois",11.7,IL
17031,"Cook County, Illinois",6.3,IL
17033,"Crawford County, Illinois",21.3,IL
17035,"Cumberland County, Illinois",43.0,IL
17037,"DeKalb County, Illinois",9.7,IL
17039,"De Witt County, Illinois",26.3,IL
17041,"Douglas County, Illinois",19.2,IL
17043,"DuPage County, Illinois",7.7,IL
17045,"Edgar County, Illinois",33.9,IL
17047,"Edwards County, Illinois",44.1,IL
17049,"Effingham County, Illinois",13.2,IL
17051,"Fayette County, Illinois",54.3,IL
17053,"Ford County, Illinois",4.5,IL
17055,"Franklin County, Illinois",27.5,IL
17057,"Fulton County, Illinois",32.4,IL
17059,"Gallatin County, Illinois",35.6,IL
17061,"Greene County, Illinois",36.0,IL
17063,"Grundy County, Illinois",3.1,IL
17065,"Hamilton County, Illinois",37.1,IL
17067,"Hancock County, Illinois",26.5,IL
17071,"Henderson County, Illinois",48.8,IL
17073,"Henry County, Illinois",8.2,IL
17077,"Jackson County, Illinois",12.6,IL
17079,"Jasper County, Illinois",23.8,IL
17083,"Jersey County, Illinois",23.5,IL
17085,"Jo Daviess County, Illinois",27.4,IL
17087,"Johnson County, Illinois",38.1,IL
17091,"Kankakee County, Illinois",14.9,IL
17093,"Kendall County, Illinois",14.2,IL
17097,"Lake County, Illinois",13.4,IL
17099,"LaSalle County, Illinois",6.1,IL
17103,"Lee County, Illinois",12.4,IL
17105,"Livingston County, Illinois",11.7,IL
17107,"Logan County, Illinois",24.2,IL
17111,"McHenry County, Illinois",3.9,IL
17115,"Macon County, Illinois",7.0,IL
17119,"Madison County, Illinois",10.4,IL
17121,"Marion County, Illinois",36.2,IL
17125,"Mason County, Illinois",40.4,IL
17127,"Massac County, Illinois",23.4,IL
17129,"Menard County, Illinois",4.7,IL
17133,"Monroe County, Illinois",8.5,IL
17135,"Montgomery County, Illinois",11.9,IL
29197,"Schuyler County, Missouri",52.2,MO
29186,"Ste. Genevieve County, Missouri",35.1,MO
29189,"St. Louis County, Missouri",13.7,MO
29195,"Saline County, Missouri",39.3,MO
29201,"Scott County, Missouri",28.3,MO
29203,"Shannon County, Missouri",43.9,MO
29205,"Shelby County, Missouri",22.4,MO
29207,"Stoddard County, Missouri",45.6,MO
29209,"Stone County, Missouri",46.6,MO
29211,"Sullivan County, Missouri",48.2,MO
29213,"Taney County, Missouri",39.5,MO
29215,"Texas County, Missouri",41.4,MO
29217,"Vernon County, Missouri",34.6,MO
29219,"Warren County, Missouri",5.7,MO
29221,"Washington County, Missouri",40.3,MO
29223,"Wayne County, Missouri",40.9,MO
29225,"Webster County, Missouri",21.7,MO
29227,"Worth County, Missouri",46.2,MO
29229,"Wright County, Missouri",52.5,MO
29510,"St. Louis city, Missouri",33.2,MO
29067,"Douglas County, Missouri",49.7,MO
29075,"Gentry County, Missouri",13.1,MO
29081,"Harrison County, Missouri",21.6,MO
29089,"Howard County, Missouri",39.4,MO
29095,"Jackson County, Missouri",10.9,MO
29103,"Knox County, Missouri",35.3,MO
29109,"Lawrence County, Missouri",24.3,MO
29115,"Linn County, Missouri",36.4,MO
29121,"Macon County, Missouri",23.8,MO
29127,"Marion County, Missouri",11.6,MO
29135,"Moniteau County, Missouri",13.1,MO
29141,"Morgan County, Missouri",46.8,MO
29147,"Nodaway County, Missouri",17.9,MO
29155,"Pemiscot County, Missouri",52.2,MO
29163,"Pike County, Missouri",35.2,MO
29169,"Pulaski County, Missouri",26.2,MO
29175,"Randolph County, Missouri",29.1,MO
29183,"St. Charles County, Missouri",4.8,MO
29187,"St. Francois County, Missouri",30.1,MO
29199,"Scotland County, Missouri",38.3,MO
29003,"Andrew County, Missouri",13.3,MO
29097,"Jasper County, Missouri",15.5,MO
29007,"Audrain County, Missouri",39.5,MO
29113,"Lincoln County, Missouri",13.4,MO
37047,"Columbus County, North Carolina",45.3,NC
37049,"Craven County, North Carolina",21.7,NC
37053,"Currituck County, North Carolina",23.8,NC
37055,"Dare County, North Carolina",25.6,NC
37057,"Davidson County, North Carolina",12.5,NC
37061,"Duplin County, North Carolina",41.1,NC
37063,"Durham County, North Carolina",23.0,NC
37067,"Forsyth County, North Carolina",19.7,NC
37069,"Franklin County, North Carolina",22.9,NC
37073,"Gates County, North Carolina",37.5,NC
37075,"Graham County, North Carolina",49.9,NC
37079,"Greene County, North Carolina",39.8,NC
37081,"Guilford County, North Carolina",13.7,NC
37085,"Harnett County, North Carolina",12.8,NC
37087,"Haywood County, North Carolina",20.6,NC
37091,"Hertford County, North Carolina",33.2,NC
37093,"Hoke County, North Carolina",16.8,NC
37097,"Iredell County, North Carolina",6.2,NC
37099,"Jackson County, North Carolina",53.5,NC
37103,"Jones County, North Carolina",36.7,NC
37105,"Lee County, North Carolina",16.5,NC
37109,"Lincoln County, North Carolina",4.8,NC
37111,"McDowell County, North Carolina",30.0,NC
37115,"Madison County, North Carolina",30.2,NC
37121,"Mitchell County, North Carolina",21.1,NC
37125,"Moore County, North Carolina",14.1,NC
37127,"Nash County, North Carolina",11.5,NC
37131,"Northampton County, North Carolina",48.0,NC
37133,"Onslow County, North Carolina",21.0,NC
37135,"Orange County, North Carolina",8.1,NC
37139,"Pasquotank County, North Carolina",14.4,NC
37143,"Perquimans County, North Carolina",28.1,NC
37145,"Person County, North Carolina",18.9,NC
37149,"Polk County, North Carolina",30.6,NC
37151,"Randolph County, North Carolina",17.4,NC
37155,"Robeson County, North Carolina",43.7,NC
17153,"Pulaski County, Illinois",48.6,IL
17145,"Perry County, Illinois",32.9,IL
17147,"Piatt County, Illinois",14.5,IL
17149,"Pike County, Illinois",24.4,IL
17155,"Putnam County, Illinois",21.1,IL
17159,"Richland County, Illinois",20.7,IL
17161,"Rock Island County, Illinois",6.2,IL
17165,"Saline County, Illinois",21.3,IL
17167,"Sangamon County, Illinois",4.2,IL
17169,"Schuyler County, Illinois",24.5,IL
17173,"Shelby County, Illinois",32.4,IL
17175,"Stark County, Illinois",49.3,IL
17179,"Tazewell County, Illinois",7.7,IL
17181,"Union County, Illinois",37.0,IL
17183,"Vermilion County, Illinois",34.7,IL
17187,"Warren County, Illinois",37.6,IL
17189,"Washington County, Illinois",25.4,IL
17193,"White County, Illinois",24.1,IL
17195,"Whiteside County, Illinois",21.8,IL
17197,"Will County, Illinois",7.2,IL
17201,"Winnebago County, Illinois",6.5,IL
17203,"Woodford County, Illinois",10.2,IL
17069,"Hardin County, Illinois",49.7,IL
17075,"Iroquois County, Illinois",11.4,IL
17081,"Jefferson County, Illinois",30.1,IL
17089,"Kane County, Illinois",11.4,IL
17095,"Knox County, Illinois",17.2,IL
17101,"Lawrence County, Illinois",41.1,IL
17109,"McDonough County, Illinois",23.6,IL
17117,"Macoupin County, Illinois",13.6,IL
17123,"Marshall County, Illinois",26.3,IL
17131,"Mercer County, Illinois",11.0,IL
17137,"Morgan County, Illinois",12.8,IL
17143,"Peoria County, Illinois",13.8,IL
17151,"Pope County, Illinois",37.8,IL
17157,"Randolph County, Illinois",20.3,IL
17163,"St. Clair County, Illinois",17.1,IL
17171,"Scott County, Illinois",15.0,IL
17177,"Stephenson County, Illinois",5.1,IL
17185,"Wabash County, Illinois",25.3,IL
17141,"Ogle County, Illinois",3.9,IL
17191,"Wayne County, Illinois",33.6,IL
17199,"Williamson County, Illinois",22.8,IL
17013,"Calhoun County, Illinois",46.9,IL
17113,"McLean County, Illinois",14.6,IL
17019,"Champaign County, Illinois",10.0,IL
17139,"Moultrie County, Illinois",17.3,IL
20001,"Allen County, Kansas",13.7,KS
20003,"Anderson County, Kansas",37.2,KS
20005,"Atchison County, Kansas",22.3,KS
20007,"Barber County, Kansas",46.3,KS
20009,"Barton County, Kansas",39.8,KS
20011,"Bourbon County, Kansas",36.7,KS
20013,"Brown County, Kansas",30.5,KS
20015,"Butler County, Kansas",5.0,KS
20017,"Chase County, Kansas",37.9,KS
20019,"Chautauqua County, Kansas",36.9,KS
20021,"Cherokee County, Kansas",26.1,KS
20023,"Cheyenne County, Kansas",49.7,KS
20025,"Clark County, Kansas",29.1,KS
20027,"Clay County, Kansas",34.7,KS
20029,"Cloud County, Kansas",39.8,KS
20031,"Coffey County, Kansas",13.9,KS
20033,"Comanche County, Kansas",29.7,KS
20035,"Cowley County, Kansas",15.5,KS
20037,"Crawford County, Kansas",10.2,KS
20039,"Decatur County, Kansas",42.1,KS
20041,"Dickinson County, Kansas",34.2,KS
20043,"Doniphan County, Kansas",37.8,KS
20045,"Douglas County, Kansas",12.3,KS
20047,"Edwards County, Kansas",52.1,KS
20049,"Elk County, Kansas",53.0,KS
20051,"Ellis County, Kansas",10.1,KS
20053,"Ellsworth County, Kansas",22.3,KS
20055,"Finney County, Kansas",20.3,KS
20057,"Ford County, Kansas",34.6,KS
20061,"Geary County, Kansas",10.3,KS
20063,"Gove County, Kansas",54.6,KS
20067,"Grant County, Kansas",22.8,KS
20069,"Gray County, Kansas",33.2,KS
20071,"Greeley County, Kansas",12.1,KS
20075,"Hamilton County, Kansas",30.0,KS
20077,"Harper County, Kansas",24.9,KS
37157,"Rockingham County, North Carolina",34.8,NC
37161,"Rutherford County, North Carolina",54.5,NC
37163,"Sampson County, North Carolina",42.2,NC
37167,"Stanly County, North Carolina",21.2,NC
37169,"Stokes County, North Carolina",23.9,NC
37173,"Swain County, North Carolina",54.1,NC
37177,"Tyrrell County, North Carolina",47.8,NC
37179,"Union County, North Carolina",14.6,NC
37181,"Vance County, North Carolina",37.5,NC
37185,"Warren County, North Carolina",48.6,NC
37187,"Washington County, North Carolina",53.0,NC
37191,"Wayne County, North Carolina",29.0,NC
37193,"Wilkes County, North Carolina",39.2,NC
37197,"Yadkin County, North Carolina",17.9,NC
37199,"Yancey County, North Carolina",40.3,NC
37059,"Davie County, North Carolina",11.1,NC
37065,"Edgecombe County, North Carolina",52.8,NC
37071,"Gaston County, North Carolina",15.9,NC
37077,"Granville County, North Carolina",16.3,NC
37083,"Halifax County, North Carolina",54.9,NC
37089,"Henderson County, North Carolina",14.6,NC
37095,"Hyde County, North Carolina",35.8,NC
37101,"Johnston County, North Carolina",9.2,NC
37107,"Lenoir County, North Carolina",26.9,NC
30003,"Big Horn County, Montana",47.2,MT
30005,"Blaine County, Montana",43.7,MT
30007,"Broadwater County, Montana",16.8,MT
30009,"Carbon County, Montana",39.4,MT
30011,"Carter County, Montana",50.8,MT
30013,"Cascade County, Montana",14.3,MT
30015,"Chouteau County, Montana",54.4,MT
30017,"Custer County, Montana",30.0,MT
30019,"Daniels County, Montana",48.7,MT
30021,"Dawson County, Montana",17.0,MT
30023,"Deer Lodge County, Montana",38.0,MT
30025,"Fallon County, Montana",54.3,MT
30027,"Fergus County, Montana",32.5,MT
30029,"Flathead County, Montana",20.0,MT
30031,"Gallatin County, Montana",6.6,MT
30033,"Garfield County, Montana",40.8,MT
30035,"Glacier County, Montana",51.0,MT
30037,"Golden Valley County, Montana",35.3,MT
